index	gene	class	divergence
2131	ENSMUSG00000053559	a_all	2.77536309463563
2132	ENSMUSG00000053559	b_DE	2.77536309463563
2133	ENSMUSG00000061130	a_all	-0.696372008583717
2134	ENSMUSG00000061130	b_DE	-0.696372008583717
2135	ENSMUSG00000050002	a_all	-0.756359770941758
2136	ENSMUSG00000050002	b_DE	-0.756359770941758
2137	ENSMUSG00000002845	a_all	-3.05296833439769
2138	ENSMUSG00000002845	b_DE	-3.05296833439769
2139	ENSMUSG00000021670	a_all	-1.29228074699445
2140	ENSMUSG00000021670	b_DE	-1.29228074699445
2141	ENSMUSG00000036880	a_all	-1.037644892249
2142	ENSMUSG00000036880	b_DE	-1.037644892249
2143	ENSMUSG00000037197	a_all	-1.17496646403488
2144	ENSMUSG00000037197	b_DE	-1.17496646403488
2145	ENSMUSG00000015542	a_all	-0.948906275586679
2146	ENSMUSG00000015542	b_DE	-0.948906275586679
2147	ENSMUSG00000051768	a_all	-2.18612848710976
2148	ENSMUSG00000051768	b_DE	-2.18612848710976
2149	ENSMUSG00000027611	a_all	-0.449276574491252
2150	ENSMUSG00000027611	b_DE	-0.449276574491252
2151	ENSMUSG00000024878	a_all	0.288220847554073
2152	ENSMUSG00000024878	b_DE	0.288220847554073
2153	ENSMUSG00000028277	a_all	0.374210532052431
2154	ENSMUSG00000028277	b_DE	0.374210532052431
2155	ENSMUSG00000040811	a_all	0.854576699642379
2156	ENSMUSG00000040811	b_DE	0.854576699642379
2157	ENSMUSG00000054499	a_all	0.756812030822823
2158	ENSMUSG00000054499	b_DE	0.756812030822823
2159	ENSMUSG00000044629	a_all	1.23117891959122
2160	ENSMUSG00000044629	b_DE	1.23117891959122
2161	ENSMUSG00000021770	a_all	0.480954710115408
2162	ENSMUSG00000021770	b_DE	0.480954710115408
2163	ENSMUSG00000030094	a_all	-1.92371129861995
2164	ENSMUSG00000030094	b_DE	-1.92371129861995
2165	ENSMUSG00000026548	a_all	-0.396804786683615
2166	ENSMUSG00000026548	b_DE	-0.396804786683615
2167	ENSMUSG00000002844	a_all	0.892301269211566
2168	ENSMUSG00000002844	b_DE	0.892301269211566
2169	ENSMUSG00000023908	a_all	1.20993311402817
2170	ENSMUSG00000023908	b_DE	1.20993311402817
2171	ENSMUSG00000027808	a_all	-1.65383363743299
2172	ENSMUSG00000027808	b_DE	-1.65383363743299
2173	ENSMUSG00000040351	a_all	-1.28594271014819
2174	ENSMUSG00000040351	b_DE	-1.28594271014819
2175	ENSMUSG00000033799	a_all	0.20213369926073
2176	ENSMUSG00000033799	b_DE	0.20213369926073
2177	ENSMUSG00000037361	a_all	-1.88398716173951
2178	ENSMUSG00000037361	b_DE	-1.88398716173951
2179	ENSMUSG00000042298	a_all	-0.149556863029918
2180	ENSMUSG00000042298	b_DE	-0.149556863029918
2181	ENSMUSG00000001786	a_all	-0.339966556524001
2182	ENSMUSG00000001786	b_DE	-0.339966556524001
2183	ENSMUSG00000038370	a_all	0.785045498049342
2184	ENSMUSG00000038370	b_DE	0.785045498049342
2185	ENSMUSG00000025223	a_all	-2.01544219007233
2186	ENSMUSG00000025223	b_DE	-2.01544219007233
2187	ENSMUSG00000037991	a_all	1.95219822752858
2188	ENSMUSG00000037991	b_DE	1.95219822752858
2189	ENSMUSG00000004771	a_all	-1.94919365679592
2190	ENSMUSG00000004771	b_DE	-1.94919365679592
2191	ENSMUSG00000025332	a_all	-2.05242724952404
2192	ENSMUSG00000025332	b_DE	-2.05242724952404
2193	ENSMUSG00000032422	a_all	-1.58822571436465
2194	ENSMUSG00000032422	b_DE	-1.58822571436465
2195	ENSMUSG00000035517	a_all	-1.9388123924
2196	ENSMUSG00000035517	b_DE	-1.9388123924
2197	ENSMUSG00000019857	a_all	0.057871122639912
2198	ENSMUSG00000019857	b_DE	0.057871122639912
2199	ENSMUSG00000017664	a_all	-0.575531094332766
2200	ENSMUSG00000017664	b_DE	-0.575531094332766
2201	ENSMUSG00000039774	a_all	-0.00133276657498
2202	ENSMUSG00000039774	b_DE	-0.00133276657498
2203	ENSMUSG00000022885	a_all	2.31302493080158
2204	ENSMUSG00000022885	b_DE	2.31302493080158
2205	ENSMUSG00000004591	a_all	-1.70973203314538
2206	ENSMUSG00000004591	b_DE	-1.70973203314538
2207	ENSMUSG00000024387	a_all	-1.77658787486862
2208	ENSMUSG00000024387	b_DE	-1.77658787486862
2209	ENSMUSG00000075254	a_all	1.83420402126816
2210	ENSMUSG00000075254	b_DE	1.83420402126816
2211	ENSMUSG00000016503	a_all	-2.26140047395203
2212	ENSMUSG00000016503	b_DE	-2.26140047395203
2213	ENSMUSG00000032932	a_all	-0.64299658626124
2214	ENSMUSG00000032932	b_DE	-0.64299658626124
2215	ENSMUSG00000038806	a_all	0.639308817048929
2216	ENSMUSG00000038806	b_DE	0.639308817048929
2217	ENSMUSG00000027634	a_all	-1.77014777209797
2218	ENSMUSG00000027634	b_DE	-1.77014777209797
2219	ENSMUSG00000033059	a_all	-0.890592496991573
2220	ENSMUSG00000033059	b_DE	-0.890592496991573
2221	ENSMUSG00000041506	a_all	-0.422257286231523
2222	ENSMUSG00000041506	b_DE	-0.422257286231523
2223	ENSMUSG00000037993	a_all	-2.16849212685546
2224	ENSMUSG00000037993	b_DE	-2.16849212685546
2225	ENSMUSG00000018736	a_all	-0.787186810954245
2226	ENSMUSG00000018736	b_DE	-0.787186810954245
2227	ENSMUSG00000032301	a_all	-1.62810483392399
2228	ENSMUSG00000032301	b_DE	-1.62810483392399
2229	ENSMUSG00000021822	a_all	0.34497350117727
2230	ENSMUSG00000021822	b_DE	0.34497350117727
2231	ENSMUSG00000024066	a_all	2.23764617915683
2232	ENSMUSG00000024066	b_DE	2.23764617915683
2233	ENSMUSG00000008035	a_all	0.600308951472437
2234	ENSMUSG00000008035	b_DE	0.600308951472437
2235	ENSMUSG00000053475	a_all	-0.620279043421774
2236	ENSMUSG00000053475	b_DE	-0.620279043421774
2237	ENSMUSG00000026311	a_all	0.006947881950348
2238	ENSMUSG00000026311	b_DE	0.006947881950348
2239	ENSMUSG00000040855	a_all	0.268271248398551
2240	ENSMUSG00000040855	b_DE	0.268271248398551
2241	ENSMUSG00000036644	a_all	1.20699742491066
2242	ENSMUSG00000036644	b_DE	1.20699742491066
2243	ENSMUSG00000029082	a_all	-1.4338623071855
2244	ENSMUSG00000029082	b_DE	-1.4338623071855
2245	ENSMUSG00000022186	a_all	-1.60220054809396
2246	ENSMUSG00000022186	b_DE	-1.60220054809396
2247	ENSMUSG00000038510	a_all	-1.25854041017081
2248	ENSMUSG00000038510	b_DE	-1.25854041017081
2249	ENSMUSG00000040274	a_all	-0.062482583397847
2250	ENSMUSG00000040274	b_DE	-0.062482583397847
2251	ENSMUSG00000020038	a_all	-0.899684610526797
2252	ENSMUSG00000020038	b_DE	-0.899684610526797
2253	ENSMUSG00000035284	a_all	-1.65968068098054
2254	ENSMUSG00000035284	b_DE	-1.65968068098054
2255	ENSMUSG00000020694	a_all	-1.63125483689241
2256	ENSMUSG00000020694	b_DE	-1.63125483689241
2257	ENSMUSG00000016984	a_all	-1.11275521197879
2258	ENSMUSG00000016984	b_DE	-1.11275521197879
2259	ENSMUSG00000022148	a_all	1.52447696371743
2260	ENSMUSG00000022148	b_DE	1.52447696371743
2261	ENSMUSG00000018008	a_all	-0.866762209481659
2262	ENSMUSG00000018008	b_DE	-0.866762209481659
2263	ENSMUSG00000040785	a_all	-2.06160400675942
2264	ENSMUSG00000040785	b_DE	-2.06160400675942
2265	ENSMUSG00000039536	a_all	-0.359742612083595
2266	ENSMUSG00000039536	b_DE	-0.359742612083595
2267	ENSMUSG00000050812	a_all	-1.52428649623356
2268	ENSMUSG00000050812	b_DE	-1.52428649623356
2269	ENSMUSG00000025893	a_all	0.159829463233614
2270	ENSMUSG00000025893	b_DE	0.159829463233614
2271	ENSMUSG00000037337	a_all	-0.154356302471843
2272	ENSMUSG00000037337	b_DE	-0.154356302471843
2273	ENSMUSG00000048787	a_all	1.00528799406175
2274	ENSMUSG00000048787	b_DE	1.00528799406175
2275	ENSMUSG00000025613	a_all	-3.09807986640187
2276	ENSMUSG00000025613	b_DE	-3.09807986640187
2277	ENSMUSG00000047248	a_all	0.622366551940024
2278	ENSMUSG00000047248	b_DE	0.622366551940024
2279	ENSMUSG00000053094	a_all	-0.91300735658195
2280	ENSMUSG00000053094	b_DE	-0.91300735658195
2281	ENSMUSG00000053411	a_all	0.55492118348734
2282	ENSMUSG00000053411	b_DE	0.55492118348734
2283	ENSMUSG00000053886	a_all	2.6716336410264
2284	ENSMUSG00000053886	b_DE	2.6716336410264
2285	ENSMUSG00000003644	a_all	0.548019151615241
2286	ENSMUSG00000003644	b_DE	0.548019151615241
2287	ENSMUSG00000040061	a_all	-0.269344376061285
2288	ENSMUSG00000040061	b_DE	-0.269344376061285
2289	ENSMUSG00000031154	a_all	-1.19989916459893
2290	ENSMUSG00000031154	b_DE	-1.19989916459893
2291	ENSMUSG00000074785	a_all	0.732798754077442
2292	ENSMUSG00000074785	b_DE	0.732798754077442
2293	ENSMUSG00000025372	a_all	0.284679734217221
2294	ENSMUSG00000025372	b_DE	0.284679734217221
2295	ENSMUSG00000043964	a_all	-3.72314759067705
2296	ENSMUSG00000043964	b_DE	-3.72314759067705
2297	ENSMUSG00000018821	a_all	0.492477939283361
2298	ENSMUSG00000018821	b_DE	0.492477939283361
2299	ENSMUSG00000029471	a_all	0.858273741649244
2300	ENSMUSG00000029471	b_DE	0.858273741649244
2301	ENSMUSG00000024899	a_all	1.6362942029749
2302	ENSMUSG00000024899	b_DE	1.6362942029749
2303	ENSMUSG00000032265	a_all	1.72321038203558
2304	ENSMUSG00000032265	b_DE	1.72321038203558
2305	ENSMUSG00000026074	a_all	1.50758326935525
2306	ENSMUSG00000026074	b_DE	1.50758326935525
2307	ENSMUSG00000029174	a_all	-0.949806681558398
2308	ENSMUSG00000029174	b_DE	-0.949806681558398
2309	ENSMUSG00000046949	a_all	-0.70873316018612
2310	ENSMUSG00000046949	b_DE	-0.70873316018612
2311	ENSMUSG00000001924	a_all	-2.03791235434569
2312	ENSMUSG00000001924	b_DE	-2.03791235434569
2313	ENSMUSG00000041268	a_all	2.88554761530532
2314	ENSMUSG00000041268	b_DE	2.88554761530532
2315	ENSMUSG00000031729	a_all	-1.12352537896943
2316	ENSMUSG00000031729	b_DE	-1.12352537896943
2317	ENSMUSG00000040151	a_all	-1.63551688584019
2318	ENSMUSG00000040151	b_DE	-1.63551688584019
2319	ENSMUSG00000020363	a_all	1.32738420840419
2320	ENSMUSG00000020363	b_DE	1.32738420840419
2321	ENSMUSG00000037434	a_all	0.191384115247203
2322	ENSMUSG00000037434	b_DE	0.191384115247203
2323	ENSMUSG00000041629	a_all	-2.23727938015185
2324	ENSMUSG00000041629	b_DE	-2.23727938015185
2325	ENSMUSG00000032745	a_all	0.116627738551838
2326	ENSMUSG00000032745	b_DE	0.116627738551838
2327	ENSMUSG00000004451	a_all	-2.09110398739649
2328	ENSMUSG00000004451	b_DE	-2.09110398739649
2329	ENSMUSG00000010392	a_all	-0.269837402736277
2330	ENSMUSG00000010392	b_DE	-0.269837402736277
2331	ENSMUSG00000059713	a_all	-0.732871197758437
2332	ENSMUSG00000059713	b_DE	-0.732871197758437
2333	ENSMUSG00000074227	a_all	-0.160177443157545
2334	ENSMUSG00000074227	b_DE	-0.160177443157545
2335	ENSMUSG00000022098	a_all	0.924954373377489
2336	ENSMUSG00000022098	b_DE	0.924954373377489
2337	ENSMUSG00000029416	a_all	-1.01989580331754
2338	ENSMUSG00000029416	b_DE	-1.01989580331754
2339	ENSMUSG00000018395	a_all	0.362893863327421
2340	ENSMUSG00000018395	b_DE	0.362893863327421
2341	ENSMUSG00000026627	a_all	-0.731698859344119
2342	ENSMUSG00000026627	b_DE	-0.731698859344119
2343	ENSMUSG00000043065	a_all	0.534222137579136
2344	ENSMUSG00000043065	b_DE	0.534222137579136
2345	ENSMUSG00000036661	a_all	1.7333131211233
2346	ENSMUSG00000036661	b_DE	1.7333131211233
2347	ENSMUSG00000028551	a_all	-0.963916231051464
2348	ENSMUSG00000028551	b_DE	-0.963916231051464
2349	ENSMUSG00000005481	a_all	-0.983545846103988
2350	ENSMUSG00000005481	b_DE	-0.983545846103988
2351	ENSMUSG00000017843	a_all	-1.39802433592896
2352	ENSMUSG00000017843	b_DE	-1.39802433592896
2353	ENSMUSG00000037306	a_all	0.98367275607262
2354	ENSMUSG00000037306	b_DE	0.98367275607262
2355	ENSMUSG00000030282	a_all	-1.50386153375542
2356	ENSMUSG00000030282	b_DE	-1.50386153375542
2357	ENSMUSG00000068039	a_all	-1.19869686822768
2358	ENSMUSG00000068039	b_DE	-1.19869686822768
2359	ENSMUSG00000047986	a_all	1.38279338597739
2360	ENSMUSG00000047986	b_DE	1.38279338597739
2361	ENSMUSG00000002820	a_all	-1.19332230424042
2362	ENSMUSG00000002820	b_DE	-1.19332230424042
2363	ENSMUSG00000018474	a_all	-1.47637855665207
2364	ENSMUSG00000018474	b_DE	-1.47637855665207
2365	ENSMUSG00000030704	a_all	-1.08063055258183
2366	ENSMUSG00000030704	b_DE	-1.08063055258183
2367	ENSMUSG00000023973	a_all	-1.27157884882559
2368	ENSMUSG00000023973	b_DE	-1.27157884882559
2369	ENSMUSG00000035064	a_all	-0.877722575416907
2370	ENSMUSG00000035064	b_DE	-0.877722575416907
2371	ENSMUSG00000002289	a_all	1.82626492602156
2372	ENSMUSG00000002289	b_DE	1.82626492602156
2373	ENSMUSG00000027314	a_all	0.98542155113107
2374	ENSMUSG00000027314	b_DE	0.98542155113107
2375	ENSMUSG00000057789	a_all	0.252485916029788
2376	ENSMUSG00000057789	b_DE	0.252485916029788
2377	ENSMUSG00000068823	a_all	-2.26988511856778
2378	ENSMUSG00000068823	b_DE	-2.26988511856778
2379	ENSMUSG00000053898	a_all	-1.07042027748911
2380	ENSMUSG00000053898	b_DE	-1.07042027748911
2381	ENSMUSG00000017418	a_all	-1.06379331935646
2382	ENSMUSG00000017418	b_DE	-1.06379331935646
2383	ENSMUSG00000028859	a_all	0.195816469560331
2384	ENSMUSG00000028859	b_DE	0.195816469560331
2385	ENSMUSG00000053929	a_all	-1.55538010897786
2386	ENSMUSG00000053929	b_DE	-1.55538010897786
2387	ENSMUSG00000030847	a_all	-0.210222710528744
2388	ENSMUSG00000030847	b_DE	-0.210222710528744
2389	ENSMUSG00000041040	a_all	-0.087804771772244
2390	ENSMUSG00000041040	b_DE	-0.087804771772244
2391	ENSMUSG00000031586	a_all	1.00101473479548
2392	ENSMUSG00000031586	b_DE	1.00101473479548
2393	ENSMUSG00000035158	a_all	1.2300710660487
2394	ENSMUSG00000035158	b_DE	1.2300710660487
2395	ENSMUSG00000028708	a_all	0.126032140740626
2396	ENSMUSG00000028708	b_DE	0.126032140740626
2397	ENSMUSG00000072872	a_all	-0.303956603807736
2398	ENSMUSG00000072872	b_DE	-0.303956603807736
2399	ENSMUSG00000018169	a_all	1.10367213508556
2400	ENSMUSG00000018169	b_DE	1.10367213508556
2401	ENSMUSG00000003154	a_all	-1.00041490437582
2402	ENSMUSG00000003154	b_DE	-1.00041490437582
2403	ENSMUSG00000040560	a_all	-1.89748454859017
2404	ENSMUSG00000040560	b_DE	-1.89748454859017
2405	ENSMUSG00000029767	a_all	-1.73061938373066
2406	ENSMUSG00000029767	b_DE	-1.73061938373066
2407	ENSMUSG00000040997	a_all	-1.71403510782308
2408	ENSMUSG00000040997	b_DE	-1.71403510782308
2409	ENSMUSG00000020186	a_all	2.10944399744791
2410	ENSMUSG00000020186	b_DE	2.10944399744791
2411	ENSMUSG00000034673	a_all	-0.077072215069649
2412	ENSMUSG00000034673	b_DE	-0.077072215069649
2413	ENSMUSG00000025464	a_all	-0.875235804237993
2414	ENSMUSG00000025464	b_DE	-0.875235804237993
2415	ENSMUSG00000003226	a_all	-1.15652192889191
2416	ENSMUSG00000003226	b_DE	-1.15652192889191
2417	ENSMUSG00000028530	a_all	-0.506584115348193
2418	ENSMUSG00000028530	b_DE	-0.506584115348193
2419	ENSMUSG00000052684	a_all	-0.039563596840413
2420	ENSMUSG00000052684	b_DE	-0.039563596840413
2421	ENSMUSG00000002733	a_all	0.388719553636358
2422	ENSMUSG00000002733	b_DE	0.388719553636358
2423	ENSMUSG00000027423	a_all	-2.77562727311844
2424	ENSMUSG00000027423	b_DE	-2.77562727311844
2425	ENSMUSG00000034226	a_all	0.896981421140315
2426	ENSMUSG00000034226	b_DE	0.896981421140315
2427	ENSMUSG00000052102	a_all	0.5558035936839
2428	ENSMUSG00000052102	b_DE	0.5558035936839
2429	ENSMUSG00000037997	a_all	0.632234836455057
2430	ENSMUSG00000037997	b_DE	0.632234836455057
2431	ENSMUSG00000030067	a_all	-0.87778988631481
2432	ENSMUSG00000030067	b_DE	-0.87778988631481
2433	ENSMUSG00000043733	a_all	-1.18289798371276
2434	ENSMUSG00000043733	b_DE	-1.18289798371276
2435	ENSMUSG00000040842	a_all	-0.23114079891369
2436	ENSMUSG00000040842	b_DE	-0.23114079891369
2437	ENSMUSG00000019055	a_all	-1.32269002044764
2438	ENSMUSG00000019055	b_DE	-1.32269002044764
2439	ENSMUSG00000041685	a_all	-0.704862023143445
2440	ENSMUSG00000041685	b_DE	-0.704862023143445
2441	ENSMUSG00000075705	a_all	0.043905169334073
2442	ENSMUSG00000075705	b_DE	0.043905169334073
2443	ENSMUSG00000022122	a_all	1.31112410381838
2444	ENSMUSG00000022122	b_DE	1.31112410381838
2445	ENSMUSG00000027957	a_all	-1.76370357213201
2446	ENSMUSG00000027957	b_DE	-1.76370357213201
2447	ENSMUSG00000029512	a_all	-0.894026478835189
2448	ENSMUSG00000029512	b_DE	-0.894026478835189
2449	ENSMUSG00000028990	a_all	-0.655156721119613
2450	ENSMUSG00000028990	b_DE	-0.655156721119613
2451	ENSMUSG00000060703	a_all	1.23123987343753
2452	ENSMUSG00000060703	b_DE	1.23123987343753
2453	ENSMUSG00000021040	a_all	-1.06003499254456
2454	ENSMUSG00000021040	b_DE	-1.06003499254456
2455	ENSMUSG00000043008	a_all	1.35004612118176
2456	ENSMUSG00000043008	b_DE	1.35004612118176
2457	ENSMUSG00000026811	a_all	-0.783571794202597
2458	ENSMUSG00000026811	b_DE	-0.783571794202597
2459	ENSMUSG00000070284	a_all	-0.435611086216558
2460	ENSMUSG00000070284	b_DE	-0.435611086216558
2461	ENSMUSG00000005672	a_all	1.09649579885178
2462	ENSMUSG00000005672	b_DE	1.09649579885178
2463	ENSMUSG00000030589	a_all	1.30857705461356
2464	ENSMUSG00000030589	b_DE	1.30857705461356
2465	ENSMUSG00000028059	a_all	-0.755923342129246
2466	ENSMUSG00000028059	b_DE	-0.755923342129246
2467	ENSMUSG00000020399	a_all	-0.014299036856297
2468	ENSMUSG00000020399	b_DE	-0.014299036856297
2469	ENSMUSG00000051989	a_all	-1.4028100795025
2470	ENSMUSG00000051989	b_DE	-1.4028100795025
2471	ENSMUSG00000020668	a_all	0.378184885313906
2472	ENSMUSG00000020668	b_DE	0.378184885313906
2473	ENSMUSG00000026927	a_all	-2.84973429244376
2474	ENSMUSG00000026927	b_DE	-2.84973429244376
2475	ENSMUSG00000042462	a_all	-0.994081722483387
2476	ENSMUSG00000042462	b_DE	-0.994081722483387
2477	ENSMUSG00000034168	a_all	-0.252425709012019
2478	ENSMUSG00000034168	b_DE	-0.252425709012019
2479	ENSMUSG00000067586	a_all	1.69646993033025
2480	ENSMUSG00000067586	b_DE	1.69646993033025
2481	ENSMUSG00000021285	a_all	1.33481191748106
2482	ENSMUSG00000021285	b_DE	1.33481191748106
2483	ENSMUSG00000055371	a_all	-1.88807359884308
2484	ENSMUSG00000055371	b_DE	-1.88807359884308
2485	ENSMUSG00000032468	a_all	-0.082759150711664
2486	ENSMUSG00000032468	b_DE	-0.082759150711664
2487	ENSMUSG00000028034	a_all	-0.937639016964017
2488	ENSMUSG00000028034	b_DE	-0.937639016964017
2489	ENSMUSG00000030515	a_all	-0.277156751510984
2490	ENSMUSG00000030515	b_DE	-0.277156751510984
2491	ENSMUSG00000037151	a_all	-0.914735708891487
2492	ENSMUSG00000037151	b_DE	-0.914735708891487
2493	ENSMUSG00000023353	a_all	0.129822635082702
2494	ENSMUSG00000023353	b_DE	0.129822635082702
2495	ENSMUSG00000020817	a_all	-0.959510628986258
2496	ENSMUSG00000020817	b_DE	-0.959510628986258
2497	ENSMUSG00000021303	a_all	0.57160888401447
2498	ENSMUSG00000021303	b_DE	0.57160888401447
2499	ENSMUSG00000037936	a_all	-2.62982385504727
2500	ENSMUSG00000037936	b_DE	-2.62982385504727
2501	ENSMUSG00000018167	a_all	-0.877186786562872
2502	ENSMUSG00000018167	b_DE	-0.877186786562872
2503	ENSMUSG00000027882	a_all	-0.284399987309127
2504	ENSMUSG00000027882	b_DE	-0.284399987309127
2505	ENSMUSG00000040021	a_all	-2.02299808755734
2506	ENSMUSG00000040021	b_DE	-2.02299808755734
2507	ENSMUSG00000024833	a_all	0.147559628712252
2508	ENSMUSG00000024833	b_DE	0.147559628712252
2509	ENSMUSG00000025856	a_all	-1.27297550132358
2510	ENSMUSG00000025856	b_DE	-1.27297550132358
2511	ENSMUSG00000009654	a_all	-0.399452449718616
2512	ENSMUSG00000009654	b_DE	-0.399452449718616
2513	ENSMUSG00000028879	a_all	-1.62272054171035
2514	ENSMUSG00000028879	b_DE	-1.62272054171035
2515	ENSMUSG00000027519	a_all	-1.5380625692286
2516	ENSMUSG00000027519	b_DE	-1.5380625692286
2517	ENSMUSG00000025616	a_all	-1.26394490967003
2518	ENSMUSG00000025616	b_DE	-1.26394490967003
2519	ENSMUSG00000045671	a_all	-0.399467040418687
2520	ENSMUSG00000045671	b_DE	-0.399467040418687
2521	ENSMUSG00000026753	a_all	-2.69166967341538
2522	ENSMUSG00000026753	b_DE	-2.69166967341538
2523	ENSMUSG00000036442	a_all	-0.008847263303852
2524	ENSMUSG00000036442	b_DE	-0.008847263303852
2525	ENSMUSG00000027131	a_all	-2.97184088895401
2526	ENSMUSG00000027131	b_DE	-2.97184088895401
2527	ENSMUSG00000027984	a_all	-1.96892825654314
2528	ENSMUSG00000027984	b_DE	-1.96892825654314
2529	ENSMUSG00000001995	a_all	-0.004845755728264
2530	ENSMUSG00000001995	b_DE	-0.004845755728264
2531	ENSMUSG00000061286	a_all	-2.41245728173678
2532	ENSMUSG00000061286	b_DE	-2.41245728173678
2533	ENSMUSG00000030423	a_all	-0.317587525399834
2534	ENSMUSG00000030423	b_DE	-0.317587525399834
2535	ENSMUSG00000020253	a_all	-0.684078306564029
2536	ENSMUSG00000020253	b_DE	-0.684078306564029
2537	ENSMUSG00000020733	a_all	0.014922737063334
2538	ENSMUSG00000020733	b_DE	0.014922737063334
2539	ENSMUSG00000040435	a_all	0.158153653156329
2540	ENSMUSG00000040435	b_DE	0.158153653156329
2541	ENSMUSG00000027173	a_all	1.84891045903971
2542	ENSMUSG00000027173	b_DE	1.84891045903971
2543	ENSMUSG00000027227	a_all	-0.888785901593924
2544	ENSMUSG00000027227	b_DE	-0.888785901593924
2545	ENSMUSG00000032410	a_all	-1.87369192014016
2546	ENSMUSG00000032410	b_DE	-1.87369192014016
2547	ENSMUSG00000024854	a_all	-1.00198549550673
2548	ENSMUSG00000024854	b_DE	-1.00198549550673
2549	ENSMUSG00000032606	a_all	-0.323812909663198
2550	ENSMUSG00000032606	b_DE	-0.323812909663198
2551	ENSMUSG00000020271	a_all	-2.10991340597886
2552	ENSMUSG00000020271	b_DE	-2.10991340597886
2553	ENSMUSG00000000881	a_all	0.853020065044487
2554	ENSMUSG00000000881	b_DE	0.853020065044487
2555	ENSMUSG00000043131	a_all	0.108473272212271
2556	ENSMUSG00000043131	b_DE	0.108473272212271
2557	ENSMUSG00000087260	a_all	-3.06007569899412
2558	ENSMUSG00000087260	b_DE	-3.06007569899412
2559	ENSMUSG00000039740	a_all	-2.08520422267859
2560	ENSMUSG00000039740	b_DE	-2.08520422267859
2561	ENSMUSG00000016239	a_all	0.052849405149602
2562	ENSMUSG00000016239	b_DE	0.052849405149602
2563	ENSMUSG00000028576	a_all	-0.623308974143224
2564	ENSMUSG00000028576	b_DE	-0.623308974143224
2565	ENSMUSG00000071042	a_all	0.886269294272308
2566	ENSMUSG00000071042	b_DE	0.886269294272308
2567	ENSMUSG00000059436	a_all	-1.09895372439815
2568	ENSMUSG00000059436	b_DE	-1.09895372439815
2569	ENSMUSG00000029415	a_all	-0.160190482391367
2570	ENSMUSG00000029415	b_DE	-0.160190482391367
2571	ENSMUSG00000030007	a_all	-2.57357285928171
2572	ENSMUSG00000030007	b_DE	-2.57357285928171
2573	ENSMUSG00000032126	a_all	-2.71492022426891
2574	ENSMUSG00000032126	b_DE	-2.71492022426891
2575	ENSMUSG00000022139	a_all	-0.707000754517135
2576	ENSMUSG00000022139	b_DE	-0.707000754517135
2577	ENSMUSG00000022469	a_all	1.60262511977986
2578	ENSMUSG00000022469	b_DE	1.60262511977986
2579	ENSMUSG00000063406	a_all	-0.007148350027894
2580	ENSMUSG00000063406	b_DE	-0.007148350027894
2581	ENSMUSG00000022105	a_all	-0.228613683437097
2582	ENSMUSG00000022105	b_DE	-0.228613683437097
2583	ENSMUSG00000034842	a_all	1.3657226893406
2584	ENSMUSG00000034842	b_DE	1.3657226893406
2585	ENSMUSG00000037905	a_all	0.433859710281612
2586	ENSMUSG00000037905	b_DE	0.433859710281612
2587	ENSMUSG00000030109	a_all	-1.24740262639844
2588	ENSMUSG00000030109	b_DE	-1.24740262639844
2589	ENSMUSG00000051316	a_all	-0.406447202411124
2590	ENSMUSG00000051316	b_DE	-0.406447202411124
2591	ENSMUSG00000047180	a_all	0.584540483371256
2592	ENSMUSG00000047180	b_DE	0.584540483371256
2593	ENSMUSG00000030790	a_all	1.49015255863255
2594	ENSMUSG00000030790	b_DE	1.49015255863255
2595	ENSMUSG00000037411	a_all	1.5144482416952
2596	ENSMUSG00000037411	b_DE	1.5144482416952
2597	ENSMUSG00000017264	a_all	-0.666805817609949
2598	ENSMUSG00000017264	b_DE	-0.666805817609949
2599	ENSMUSG00000042133	a_all	-1.09725242848632
2600	ENSMUSG00000042133	b_DE	-1.09725242848632
2601	ENSMUSG00000028780	a_all	-1.68990736848575
2602	ENSMUSG00000028780	b_DE	-1.68990736848575
2603	ENSMUSG00000024663	a_all	1.07253582043552
2604	ENSMUSG00000024663	b_DE	1.07253582043552
2605	ENSMUSG00000041774	a_all	0.600073496414054
2606	ENSMUSG00000041774	b_DE	0.600073496414054
2607	ENSMUSG00000022124	a_all	-0.00356466938465
2608	ENSMUSG00000022124	b_DE	-0.00356466938465
2609	ENSMUSG00000026357	a_all	-0.61364774948508
2610	ENSMUSG00000026357	b_DE	-0.61364774948508
2611	ENSMUSG00000032575	a_all	-1.89711702557986
2612	ENSMUSG00000032575	b_DE	-1.89711702557986
2613	ENSMUSG00000016940	a_all	0.057518408372069
2614	ENSMUSG00000016940	b_DE	0.057518408372069
2615	ENSMUSG00000044340	a_all	1.03155947514714
2616	ENSMUSG00000044340	b_DE	1.03155947514714
2617	ENSMUSG00000024600	a_all	-0.152450872641479
2618	ENSMUSG00000024600	b_DE	-0.152450872641479
2619	ENSMUSG00000021087	a_all	0.356606327734551
2620	ENSMUSG00000021087	b_DE	0.356606327734551
2621	ENSMUSG00000038722	a_all	-2.71792352944039
2622	ENSMUSG00000038722	b_DE	-2.71792352944039
2623	ENSMUSG00000042595	a_all	-0.912819710990762
2624	ENSMUSG00000042595	b_DE	-0.912819710990762
2625	ENSMUSG00000013622	a_all	-1.69624360467268
2626	ENSMUSG00000013622	b_DE	-1.69624360467268
2627	ENSMUSG00000025979	a_all	-1.25140477990212
